"Tyre wear FL", "Tyre wear FR", "Tyre wear RL", "Tyre wear RR", "Ambient temp", "Track temp", "Current time", "Lap number"
4.194712638855, 2.9422461986542, 2.1920621395111, 1.9709825515747, 4.8455562591553, 12.038290023804, 112.1650390625, 4
4.194712638855, 2.9422461986542, 2.1920621395111, 1.9709885120392, 4.8455557823181, 12.038289070129, 112.21496582031, 4
4.194712638855, 2.9422461986542, 2.1920680999756, 1.9709885120392, 4.8455557823181, 12.038289070129, 112.26501464844, 4
4.194712638855, 2.9422461986542, 2.1920680999756, 1.9709885120392, 4.845555305481, 12.038288116455, 112.31506347656, 4
4.194712638855, 2.9422461986542, 2.1920740604401, 1.9709885120392, 4.845555305481, 12.038287162781, 112.36499023438, 4
4.194712638855, 2.9422461986542, 2.1920740604401, 1.9709944725037, 4.8455548286438, 12.038286209106, 112.4150390625, 4
4.194712638855, 2.9422461986542, 2.1920800209045, 1.9710004329681, 4.8455548286438, 12.038285255432, 112.46496582031, 4
4.194712638855, 2.9422461986542, 2.1920800209045, 1.9710123538971, 4.8455543518066, 12.038284301758, 112.51501464844, 4
4.194712638855, 2.9422461986542, 2.192085981369, 1.971024274826, 4.8455543518066, 12.038283348083, 112.56506347656, 4
4.194712638855, 2.9422461986542, 2.1920919418335, 1.9710421562195, 4.8455543518066, 12.038283348083, 112.61499023438, 4
4.1947185993195, 2.9422521591187, 2.1921038627625, 1.9710659980774, 4.8455538749695, 12.038282394409, 112.6650390625, 4
4.1947185993195, 2.9422581195831, 2.1921157836914, 1.9711017608643, 4.8455538749695, 12.038281440735, 112.71496582031, 4
4.1947305202484, 2.9422700405121, 2.1921277046204, 1.9711494445801, 4.8455533981323, 12.038280487061, 112.76696777344, 4
4.1947424411774, 2.942281961441, 2.1921455860138, 1.9711971282959, 4.8455533981323, 12.038279533386, 112.81701660156, 4
4.1947603225708, 2.9422998428345, 2.1921694278717, 1.9712507724762, 4.8455529212952, 12.038278579712, 112.86706542969, 4
4.1948080062866, 2.9423594474792, 2.1921992301941, 1.9713044166565, 4.8455529212952, 12.038277626038, 112.9169921875, 4
4.1949272155762, 2.9424965381622, 2.1922469139099, 1.9713819026947, 4.845552444458, 12.038276672363, 112.96704101563, 4
4.195111989975, 2.9427409172058, 2.1923422813416, 1.9715011119843, 4.845552444458, 12.038275718689, 113.01696777344, 4
4.1953921318054, 2.9431164264679, 2.192497253418, 1.9716799259186, 4.8455519676208, 12.038275718689, 113.06701660156, 4
4.1957497596741, 2.9436647891998, 2.1927237510681, 1.9719660282135, 4.8455519676208, 12.038274765015, 113.11706542969, 4
4.196161031723, 2.9443621635437, 2.1930277347565, 1.9723534584045, 4.8455514907837, 12.03827381134, 113.1669921875, 4
4.1966259479523, 2.9451966285706, 2.1933436393738, 1.9728243350983, 4.8455514907837, 12.038272857666, 113.21704101563, 4
4.1971266269684, 2.9461860656738, 2.1936655044556, 1.9733488559723, 4.8455514907837, 12.038271903992, 113.26696777344, 4
4.1976273059845, 2.9472291469574, 2.1939814090729, 1.9738793373108, 4.8455510139465, 12.038270950317, 113.31701660156, 4
4.198169708252, 2.9483437538147, 2.1942794322968, 1.9743978977203, 4.8455510139465, 12.038269996643, 113.36706542969, 4
4.198694229126, 2.9494643211365, 2.1945834159851, 1.9749104976654, 4.8455505371094, 12.038269042969, 113.4169921875, 4
4.1991293430328, 2.9504954814911, 2.1948456764221, 1.9753932952881, 4.8455505371094, 12.038269042969, 113.46704101563, 4
4.1995227336884, 2.9514133930206, 2.1950781345367, 1.9758343696594, 4.8455500602722, 12.038268089294, 113.51696777344, 4
4.1999101638794, 2.9522895812988, 2.1953165531158, 1.9762992858887, 4.8455500602722, 12.03826713562, 113.56701660156, 4
4.2002201080322, 2.9530167579651, 2.1955370903015, 1.9767463207245, 4.8455495834351, 12.038266181946, 113.61706542969, 4
4.2004764080048, 2.9536366462708, 2.1957278251648, 1.977151632309, 4.8455495834351, 12.038265228271, 113.6669921875, 4
4.2007148265839, 2.9542505741119, 2.1959066390991, 1.9775569438934, 4.8455495834351, 12.038264274597, 113.71496582031, 4
4.2009472846985, 2.9548823833466, 2.1960616111755, 1.9779324531555, 4.8455491065979, 12.038263320923, 113.76501464844, 4
4.2012095451355, 2.9556691646576, 2.1961987018585, 1.9782781600952, 4.8455491065979, 12.038263320923, 113.81506347656, 4
4.2015314102173, 2.9566466808319, 2.1963357925415, 1.9786596298218, 4.8455486297607, 12.038262367249, 113.86499023438, 4
4.2019188404083, 2.9580473899841, 2.1964967250824, 1.9791007041931, 4.8455486297607, 12.038261413574, 113.9150390625, 4
4.2023897171021, 2.9598414897919, 2.1966934204102, 1.9796848297119, 4.8455481529236, 12.0382604599, 113.96496582031, 4
4.2029321193695, 2.9620885848999, 2.1969437599182, 1.9804298877716, 4.8455481529236, 12.038259506226, 114.01501464844, 4
4.2034983634949, 2.9651284217834, 2.1972417831421, 1.9813358783722, 4.8455476760864, 12.038258552551, 114.06506347656, 4
4.203873872757, 2.9671430587769, 2.1974682807922, 1.9820630550385, 4.8455476760864, 12.038258552551, 114.09899902344, 4
4.2047321796417, 2.9707670211792, 2.1979451179504, 1.983654499054, 4.8455471992493, 12.038256645203, 114.1650390625, 4
4.2055308818817, 2.9736578464508, 2.1983444690704, 1.9848763942719, 4.8455471992493, 12.038256645203, 114.21496582031, 4
4.2068958282471, 2.9766082763672, 2.1987617015839, 1.9861102104187, 4.8455471992493, 12.038255691528, 114.26501464844, 4
4.2078793048859, 2.9784560203552, 2.1990478038788, 1.9869387149811, 4.8455467224121, 12.038254737854, 114.29907226563, 4
4.2094528675079, 2.9807388782501, 2.1995067596436, 1.9881367683411, 4.8455467224121, 12.03825378418, 114.34899902344, 4
4.2108595371246, 2.9827415943146, 2.2000789642334, 1.9892156124115, 4.845546245575, 12.038252830505, 114.39904785156, 4
4.2122960090637, 2.9847025871277, 2.2006809711456, 1.9902467727661, 4.845546245575, 12.038252830505, 114.44897460938, 4
