"Tyre wear FL", "Tyre wear FR", "Tyre wear RL", "Tyre wear RR", "Ambient temp", "Track temp", "Current time", "Lap number"
4.3987512588501, 4.2408525943756, 2.4708867073059, 2.681976556778, 25.561111450195, 39.071849822998, 0.030029296875, 6
4.3987512588501, 4.2408525943756, 2.4709045886993, 2.6819884777069, 25.561115264893, 39.071853637695, 0.080078125, 6
4.3987512588501, 4.2408525943756, 2.4709105491638, 2.6820003986359, 25.56111907959, 39.071857452393, 0.130126953125, 6
4.3987512588501, 4.2408525943756, 2.4709224700928, 2.6820063591003, 25.561122894287, 39.071865081787, 0.1800537109375, 6
4.3987512588501, 4.2408525943756, 2.4709284305573, 2.6820182800293, 25.561124801636, 39.071868896484, 0.2301025390625, 6
4.3987512588501, 4.2408525943756, 2.4709343910217, 2.6820242404938, 25.561128616333, 39.071872711182, 0.280029296875, 6
4.3987512588501, 4.2408525943756, 2.4709403514862, 2.6820302009583, 25.56113243103, 39.071880340576, 0.330078125, 6
4.3987512588501, 4.2408525943756, 2.4709522724152, 2.6820421218872, 25.561136245728, 39.071884155273, 0.380126953125, 6
4.3987512588501, 4.2408525943756, 2.4709582328796, 2.6820480823517, 25.561138153076, 39.071887969971, 0.4300537109375, 6
4.3987512588501, 4.2408525943756, 2.4709641933441, 2.6820540428162, 25.561141967773, 39.071891784668, 0.4801025390625, 6
4.3987512588501, 4.2408525943756, 2.4709701538086, 2.6820659637451, 25.561145782471, 39.071899414063, 0.530029296875, 6
4.3987512588501, 4.2408525943756, 2.4709820747375, 2.6820719242096, 25.561149597168, 39.07190322876, 0.580078125, 6
4.3987512588501, 4.2408525943756, 2.470988035202, 2.6820778846741, 25.561153411865, 39.071907043457, 0.630126953125, 6
4.3987512588501, 4.2408525943756, 2.470999956131, 2.6820838451385, 25.561157226563, 39.071914672852, 0.6800537109375, 6
4.3987512588501, 4.2408525943756, 2.4710059165955, 2.682089805603, 25.56116104126, 39.071918487549, 0.7301025390625, 6
4.3987512588501, 4.2408525943756, 2.4710178375244, 2.6820957660675, 25.561164855957, 39.071922302246, 0.780029296875, 6
4.3987512588501, 4.2408525943756, 2.4710237979889, 2.682101726532, 25.561166763306, 39.071926116943, 0.830078125, 6
4.3987512588501, 4.2408525943756, 2.4710357189178, 2.6821076869965, 25.561170578003, 39.071933746338, 0.880126953125, 6
4.3987512588501, 4.2408525943756, 2.4710416793823, 2.6821136474609, 25.5611743927, 39.071937561035, 0.9300537109375, 6
4.3987512588501, 4.2408525943756, 2.4710476398468, 2.6821196079254, 25.561176300049, 39.071941375732, 0.9801025390625, 6
4.3987512588501, 4.2408525943756, 2.4710536003113, 2.6821255683899, 25.561182022095, 39.071949005127, 1.030029296875, 6
4.3987512588501, 4.2408525943756, 2.4710595607758, 2.6821315288544, 25.561185836792, 39.071952819824, 1.080078125, 6
4.3987512588501, 4.2408525943756, 2.4710655212402, 2.6821374893188, 25.561187744141, 39.071956634521, 1.130126953125, 6
4.3987512588501, 4.2408525943756, 2.4710714817047, 2.6821434497833, 25.561191558838, 39.071964263916, 1.1800537109375, 6
4.3987512588501, 4.2408525943756, 2.4710774421692, 2.6821494102478, 25.561195373535, 39.071968078613, 1.2301025390625, 6
4.3987512588501, 4.2408525943756, 2.4710774421692, 2.6821494102478, 25.561197280884, 39.071971893311, 1.280029296875, 6
4.3987512588501, 4.2408525943756, 2.4710774421692, 2.6821494102478, 25.561201095581, 39.071975708008, 1.330078125, 6
4.3987512588501, 4.2408525943756, 2.4710774421692, 2.6821494102478, 25.561204910278, 39.071983337402, 1.380126953125, 6
4.3987512588501, 4.2408525943756, 2.4710774421692, 2.6821494102478, 25.561208724976, 39.0719871521, 1.4300537109375, 6
4.3987512588501, 4.2408525943756, 2.4710774421692, 2.6821494102478, 25.561212539673, 39.071990966797, 1.4801025390625, 6
4.3987572193146, 4.2408585548401, 2.4710774421692, 2.6821494102478, 25.56121635437, 39.071994781494, 1.530029296875, 6
4.3987572193146, 4.2408585548401, 2.4710774421692, 2.6821494102478, 25.561218261719, 39.072002410889, 1.580078125, 6
4.3987631797791, 4.2408645153046, 2.4710774421692, 2.6821494102478, 25.561222076416, 39.072006225586, 1.630126953125, 6
4.3987631797791, 4.2408645153046, 2.4710774421692, 2.6821494102478, 25.561225891113, 39.072010040283, 1.6800537109375, 6
4.3987691402435, 4.240870475769, 2.4710834026337, 2.6821494102478, 25.561229705811, 39.07201385498, 1.7301025390625, 6
4.398775100708, 4.240882396698, 2.4710834026337, 2.6821494102478, 25.561233520508, 39.072021484375, 1.780029296875, 6
4.3987810611725, 4.2408883571625, 2.4710834026337, 2.6821494102478, 25.561237335205, 39.072025299072, 1.830078125, 6
4.3987929821014, 4.240894317627, 2.4710834026337, 2.6821494102478, 25.561239242554, 39.07202911377, 1.880126953125, 6
4.3987989425659, 4.2409062385559, 2.4710834026337, 2.6821553707123, 25.561243057251, 39.072036743164, 1.9300537109375, 6
4.3988049030304, 4.2409181594849, 2.4710834026337, 2.6821553707123, 25.561246871948, 39.072040557861, 1.9830322265625, 6
4.3988168239594, 4.2409241199493, 2.4710834026337, 2.6821553707123, 25.561250686646, 39.072044372559, 2.030029296875, 6
4.3988168239594, 4.2409300804138, 2.4710834026337, 2.6821553707123, 25.561254501343, 39.072052001953, 2.080078125, 6
4.3988227844238, 4.2409360408783, 2.4710834026337, 2.6821553707123, 25.56125831604, 39.07205581665, 2.130126953125, 6
4.3988287448883, 4.2409360408783, 2.4710834026337, 2.6821553707123, 25.561262130737, 39.072059631348, 2.18310546875, 6
